sentence,label,clean_sentence,tokens
"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .",1,according gallup food farm facts beef consumption totaled kilos finland,"['gallup', 'food', 'farm', 'fact', 'beef', 'consumption', 'kilos', 'finland']"
"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .",1,according company decision issue summer earliest summer latest,"['company', 'decision', 'issue', 'summer', 'early', 'summer', 'late']"
"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia .",1,according finnish russian chamber commerce major construction companies finland operating russia,"['finnish', 'russian', 'chamber', 'commerce', 'major', 'construction', 'company', 'russia']"
"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla -¦ s shares and voting rights .",1,according notification holdings ameriprice group companies total shares represent tekla s shares voting rights,"['notification', 'holding', 'ameriprice', 'group', 'company', 'total', 'share', 'tekla', 'share', 'voting', 'right']"
"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .",1,sale savcor group ltd comprise savcor art corporate function investment cencorp corporation,"['sale', 'savcor', 'group', 'ltd', 'comprise', 'savcor', 'art', 'corporate', 'function', 'investment', 'cencorp', 'corporation']"
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,1,ahlstrom share quoted nasdaq omx helsinki,"['ahlstrom', 'share', 'nasdaq', 'omx', 'helsinki']"
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,1,ahlstrom share quoted nasdaq omx helsinki,"['ahlstrom', 'share', 'nasdaq', 'omx', 'helsinki']"
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,1,yit capital markets day materials available company internet site september,"['yit', 'capital', 'market', 'day', 'material', 'available', 'company', 'internet', 'site', 'september']"
"Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees .",1,alma media holds company remaining shares owned company key employees,"['alma', 'medium', 'company', 'share', 'company', 'key', 'employee']"
Almost the entire office building will be occupied by Metso .,1,entire office building occupied metso,"['entire', 'office', 'building', 'metso']"
Also the development of online businesses will continue .,1,development online businesses continue,"['development', 'online', 'business']"
As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,1,agreement employees john deere forestry documentation functions transfer dokumentori oy,"['agreement', 'employee', 'john', 'deere', 'forestry', 'documentation', 'function', 'dokumentori', 'oy']"
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",1,alternative share exchange panostaja offers cash consideration value euro share,"['alternative', 'share', 'exchange', 'panostaja', 'cash', 'consideration', 'value', 'euro', 'share']"
at 9:00 EET Alma Media 's Annual Report for 2009 is scheduled to be published in calendar week 9 .,1,eet alma media annual report scheduled published calendar week,"['alma', 'medium', 'annual', 'report', 'calendar', 'week']"
"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .",1,end august sampo nordea biggest shareholder stake followed state,"['end', 'august', 'sampo', 'nordea', 'big', 'shareholder', 'stake', 'state']"
"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .",1,solteq services companies operating petersburg area include maintenance material management systems data collection solutions,"['solteq', 'service', 'company', 'petersburg', 'area', 'maintenance', 'material', 'management', 'system', 'datum', 'collection', 'solution']"
Autotank Group is part of Aspo 's Systems Division .,1,autotank group aspo systems division,"['autotank', 'group', 'aspo', 'system', 'division']"
"Before FKI , John Jiang has worked in several general manager or senior business consultant positions for international companies in China .",1,fki john jiang worked general manager senior business consultant positions international companies china,"['fki', 'john', 'jiang', 'general', 'manager', 'senior', 'business', 'consultant', 'international', 'company', 'china']"
"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",1,bids offers include shares value shares correspond,"['bid', 'share', 'value', 'share']"
"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value .",1,capman said deal effect cash flow totals m transaction affect financial results executed fair value,"['capman', 'deal', 'effect', 'cash', 'flow', 'total', 'transaction', 'financial', 'result', 'fair', 'value']"
Catalysts segment includes refinery catalysts and polyolefin catalysts product categories .,1,catalysts segment includes refinery catalysts polyolefin catalysts product categories,"['catalyst', 'segment', 'refinery', 'catalyst', 'polyolefin', 'product', 'category']"
"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",1,componenta metal sector company international operations production plants located finland netherlands sweden turkey,"['componenta', 'metal', 'sector', 'company', 'international', 'operation', 'production', 'plant', 'finland', 'netherlands', 'sweden', 'turkey']"
"Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height .",1,consisting seven interconnected units mega image logistics center metres length metres height,"['unit', 'image', 'logistic', 'center', 'metre', 'length', 'metre', 'height']"
"Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros .",1,construction work helsinki music centre start autumn total cost project estimated million euros,"['construction', 'work', 'helsinki', 'music', 'centre', 'autumn', 'total', 'cost', 'project', 'euro']"
COPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited,1,copyright afx news afx financial news logo registered trademarks afx news limited,"['copyright', 'afx', 'news', 'afx', 'financial', 'news', 'logo', 'registered', 'trademarks', 'afx', 'news']"
"Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .",1,cramo headquartered vantaa finland rents construction machinery equipment rents sells modular space,"['cramo', 'vantaa', 'finland', 'rent', 'construction', 'machinery', 'equipment', 'rent', 'modular', 'space']"
Currency conversions are based on exchange rates at the time of the deal .,1,currency conversions based exchange rates time deal,"['currency', 'conversion', 'exchange', 'rate', 'time', 'deal']"
"Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .",1,currently terminator lures produced subcontract facility mexico manufacturing transferred rapala factory shenzhen china,"['currently', 'terminator', 'lur', 'subcontract', 'facility', 'mexico', 'rapala', 'factory', 'shenzhen', 'china']"
"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments .",1,destia oy finnish infrastructure construction service company building maintaining designing traffic routes industrial traffic environments complete living environments,"['destia', 'finnish', 'infrastructure', 'construction', 'service', 'company', 'traffic', 'route', 'industrial', 'traffic', 'environment', 'complete', 'living', 'environment']"
"Digia will also set up two subsidiaries , Digia Norway AS and Digia USA Inc. .",1,digia set subsidiaries digia norway digia usa,"['digia', 'subsidiary', 'digia', 'norway', 'digia', 'usa']"
Each share is entitled to one vote .,1,share entitled vote,['vote']
Each year the dividend is deducted from the subscription price .,1,year dividend deducted subscription price,"['year', 'dividend', 'subscription', 'price']"
Earnings per share EPS amounted to EUR0 .01 .,1,earnings share eps amounted,"['earning', 'share']"
Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,1,elcoteq global network market service sites long experience serving consumer electronics systems solutions customers,"['elcoteq', 'global', 'network', 'market', 'service', 'long', 'experience', 'consumer', 'electronic', 'system', 'solution', 'customer']"
Elcoteq SE is listed on the Nasdaq OMX Helsinki Ltd. .,1,elcoteq se listed nasdaq omx helsinki,"['elcoteq', 'se', 'nasdaq', 'omx', 'helsinki']"
Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks .,1,electronic versions require hours copy customized client digital controls custom watermarks,"['electronic', 'version', 'hour', 'copy', 'client', 'digital', 'custom', 'watermark']"
"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .",1,elisa corporation disclose financial statements thursday february,"['elisa', 'corporation', 'financial', 'statement', 'thursday', 'february']"
"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .",1,erkki jarvinen president rautakirja head sanoma trade division leave current tasks spring similar position outside sanoma group,"['erkki', 'jarvinen', 'president', 'rautakirja', 'head', 'sanoma', 'trade', 'division', 'current', 'task', 'similar', 'position', 'sanoma', 'group']"
"Ethanol would be made from barley , and production could start in 2008 .",1,ethanol barley production start,"['ethanol', 'barley', 'production', 'start']"
"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .",1,exel composites brief exel composites technology company designs manufactures markets composite profiles tubes industrial applications,"['exel', 'composite', 'brief', 'exel', 'composites', 'technology', 'company', 'manufacture', 'market', 'composite', 'profile', 'tube', 'industrial', 'application']"
Exel is headquartered in Mantyharju in Finland .,1,exel headquartered mantyharju finland,"['exel', 'mantyharju', 'finland']"
Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,1,fancy dans fab glasgow gift interiors store fancy dans moving,"['fancy', 'dans', 'fab', 'glasgow', 'gift', 'interior', 'fancy', 'dan']"
"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement .",1,financial statements include consolidated financial statements group board directors report auditors report corporate governance statement,"['financial', 'statement', 'consolidated', 'financial', 'statement', 'group', 'board', 'director', 'auditor', 'corporate', 'governance', 'statement']"
