sentence,label,clean_sentence,tokens
"Upon establishment , the plan is directed to approximately 20 persons .",1,establishment plan directed approximately persons,"['establishment', 'plan', 'approximately', 'person']"
"In addition , the contract includes modification of the effluent treatment plant at Follum .",1,addition contract includes modification effluent treatment plant follum,"['addition', 'contract', 'modification', 'effluent', 'treatment', 'plant', 'follum']"
"The Committee proposes the following remuneration : a monthly remuneration of EUR 5,000 for the Chairman , EUR 3,500 for the Deputy Chairman , and EUR 2,500 for the other Board members .",1,committee proposes following remuneration monthly remuneration eur chairman eur deputy chairman eur board members,"['committee', 'remuneration', 'monthly', 'remuneration', 'eur', 'chairman', 'eur', 'deputy', 'chairman', 'eur', 'board', 'member']"
"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division .",1,year personal entertainment plays significant role determining fitness facility workout experience pleasurable chore said brian wilson director marketing precor entertainment services division,"['year', 'personal', 'entertainment', 'significant', 'role', 'fitness', 'facility', 'workout', 'experience', 'pleasurable', 'chore', 'brian', 'wilson', 'director', 'marketing', 'precor', 'entertainment', 'service', 'division']"
Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks .,1,electronic versions require hours copy customized client digital controls custom watermarks,"['electronic', 'version', 'hour', 'copy', 'client', 'digital', 'custom', 'watermark']"
The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,1,share subscription price shares subscribed option rights eur,"['subscription', 'price', 'share', 'option', 'right', 'eur']"
Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,1,marathon estimates value remaining stake protalix million,"['marathon', 'estimate', 'stake', 'protalix']"
N-Viro operates processing facilities independently as well as in partnership with municipalities .,1,n viro operates processing facilities independently partnership municipalities,"['viro', 'facility', 'independently', 'partnership', 'municipality']"
"Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market .",1,nordic exchange omx offers access approximately percent nordic baltic securities market,"['nordic', 'exchange', 'omx', 'access', 'approximately', 'percent', 'nordic', 'baltic', 'security', 'market']"
The measures taken will cause one-time costs during the final part of 2006 .,1,measures taken cause time costs final,"['measure', 'cause', 'time', 'final']"
Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .,1,stora release fourth quarter year earnings,"['stora', 'fourth', 'quarter', 'year', 'earning']"
We offer our customers solutions based on renewable raw materials .,1,offer customers solutions based renewable raw materials,"['customer', 'solution', 'renewable', 'raw', 'material']"
"Tekla 's defense business employs over 20 persons and is located in Espoo , Finland .",1,tekla defense business employs persons located espoo finland,"['defense', 'business', 'person', 'espoo', 'finland']"
Finnlines will announce in week 17 of 2006 what measures it will take to tackle the situation .,1,finnlines announce week measures tackle situation,"['finnline', 'week', 'measure', 'situation']"
The proposal that the Board of Directors will make at the Annual General Meeting is attached as a whole to this release .,1,proposal board directors annual general meeting attached release,"['proposal', 'board', 'director', 'annual', 'general', 'meeting', 'release']"
"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",1,honkarakenne decided yesterday sell b series shares key staff members share,"['honkarakenne', 'yesterday', 'b', 'series', 'share', 'key', 'staff', 'member']"
"s business sectors are building construction , infrastructure construction and technical building services .",1,s business sectors building construction infrastructure construction technical building services,"['business', 'sector', 'construction', 'infrastructure', 'construction', 'technical', 'building', 'service']"
Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 .,1,short term licenses games cost little purchasing game outright cost,"['short', 'term', 'license', 'game', 'little', 'purchasing', 'game', 'outright', 'cost']"
Her present position is the director of Stockmann 's international department stores .,1,present position director stockmann international department stores,"['present', 'position', 'director', 'stockmann', 'international', 'department', 'store']"
R&D Loan ) .,1,loan,['loan']
"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",1,founded strand associates provides civil environmental transportation electrical mechanical engineering services employees offices wisconsin alabama illinois indiana kentucky ohio,"['associate', 'civil', 'environmental', 'transportation', 'electrical', 'mechanical', 'engineering', 'service', 'employee', 'office', 'alabama', 'illinois', 'indiana', 'kentucky', 'ohio']"
"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",1,treatment products usa canada mexico australia brazil today global research data services going publish market analyses markets water treatment products selected countries,"['treatment', 'product', 'usa', 'canada', 'mexico', 'australia', 'brazil', 'today', 'global', 'research', 'datum', 'service', 'publish', 'market', 'analysis', 'market', 'water', 'treatment', 'product', 'country']"
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",2,eps quarter came eur eur year ago ahead forecast eur,"['quarter', 'eur', 'eur', 'year', 'ago', 'ahead', 'eur']"
"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .",2,april finnish forest machinery equipment maker ponsse oyj hel said today expects swing net profit m quarter m loss year earlier,"['april', 'finnish', 'forest', 'machinery', 'equipment', 'maker', 'ponsse', 'oyj', 'hel', 'today', 'swing', 'net', 'profit', 'quarter', 'm', 'loss', 'year', 'early']"
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",2,section regional news demand finnair asian traffic measured passenger kilometers august compare year,"['section', 'regional', 'news', 'demand', 'finnair', 'asian', 'traffic', 'passenger', 'kilometer', 'august', 'year']"
"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",2,lining stone sales good early autumn order books strong end year,"['stone', 'sale', 'good', 'early', 'autumn', 'order', 'book', 'strong', 'end', 'year']"
"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",2,russian export duties activate harvesting finland sales russia increase,"['russian', 'export', 'duty', 'harvesting', 'finland', 'sale', 'russia', 'increase']"
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",2,net interest income eur mn eur mn,"['net', 'interest', 'income', 'eur', 'mn', 'eur', 'mn']"
"Sales are expected to increase in the end of the year 2006 , however .",2,sales expected increase end year,"['sale', 'increase', 'end', 'year']"
"Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .",2,sales climbed pct bln eur surpassing mln eur consensus figure,"['sale', 'pct', 'bln', 'eur', 'mln', 'eur', 'consensus', 'figure']"
"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",2,long unprofitable period food division posted profitable result speaks healthier cost structure new approach business operations rihko said,"['long', 'unprofitable', 'period', 'food', 'division', 'profitable', 'result', 'healthy', 'cost', 'structure', 'new', 'approach', 'business', 'operation', 'rihko']"
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,2,operating profit rose eur mn eur mn corresponding period,"['operating', 'profit', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period']"
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",2,january september group net interest income increased eur mn eur mn january september,"['january', 'september', 'group', 'net', 'interest', 'income', 'eur', 'mn', 'eur', 'mn', 'january', 'september']"
